0	-50	0
1	-50	0
2	-50	-1
3	-50	-1
4	-50	0
5	-50	-1
6	-50	-2
7	-49	-2
8	-48	-2
9	-48	-1
10	-47	-1
11	-47	0
12	-47	-1
13	-47	0
14	-47	-1
15	-48	-1
16	-48	0
17	-47	0
18	-47	-1
19	-47	0
20	-47	-1
21	-47	-2
22	-47	-3
23	-46	-3
24	-46	-4
25	-46	-3
26	-45	-3
27	-45	-2
28	-45	-1
29	-45	0
30	-45	1
31	-45	0
32	-46	0
33	-47	0
34	-47	1
35	-47	0
36	-46	0
37	-46	1
38	-46	0
39	-46	1
40	-47	1
41	-47	0
42	-47	-1
43	-46	-1
44	-45	-1
45	-45	0
46	-45	-1
47	-45	0
48	-45	1
49	-45	0
50	-45	1
51	-46	1
52	-47	1
53	-46	1
54	-46	0
55	-46	-1
56	-46	0
57	-45	0
58	-46	0
59	-47	0
60	-47	1
61	-47	2
62	-48	2
63	-48	1
64	-49	1
65	-49	2
66	-48	2
67	-48	3
68	-48	2
69	-49	2
70	-49	1
71	-50	1
72	-49	1
73	-49	2
74	-49	1
75	-49	0
76	-49	1
77	-49	2
78	-49	3
79	-49	2
80	-49	3
81	-50	3
82	-50	4
83	-50	5
84	-50	4
85	-49	4
86	-49	5
87	-49	6
88	-49	5
89	-48	5
90	-48	4
91	-48	3
92	-49	3
93	-48	3
94	-47	3
95	-46	3
96	-47	3
97	-47	2
98	-46	2
99	-45	2
100	-46	2
101	-46	1
102	-45	1
103	-45	2
104	-46	2
105	-47	2
106	-48	2
107	-48	1
108	-47	1
109	-47	2
110	-46	2
111	-47	2
112	-47	1
113	-47	0
114	-46	0
115	-45	0
116	-44	0
117	-43	0
118	-43	1
119	-43	0
120	-43	-1
121	-42	-1
122	-41	-1
123	-41	0
124	-42	0
125	-42	1
126	-41	1
127	-40	1
128	-39	1
129	-39	0
130	-39	-1
131	-38	-1
132	-37	-1
133	-37	0
134	-36	0
135	-35	0
136	-36	0
137	-36	1
138	-35	1
139	-36	1
140	-36	0
141	-37	0
142	-37	-1
143	-37	0
144	-37	-1
145	-38	-1
146	-38	-2
147	-38	-3
148	-38	-4
149	-39	-4
150	-40	-4
151	-40	-3
152	-39	-3
153	-40	-3
154	-40	-2
155	-39	-2
156	-39	-3
157	-39	-4
158	-40	-4
159	-41	-4
160	-42	-4
161	-42	-3
162	-41	-3
163	-41	-2
164	-40	-2
165	-39	-2
166	-38	-2
167	-38	-3
168	-38	-4
169	-38	-5
170	-39	-5
171	-39	-6
172	-39	-5
173	-39	-4
174	-38	-4
175	-38	-5
176	-38	-4
177	-38	-5
178	-38	-4
179	-37	-4
180	-38	-4
181	-38	-5
182	-39	-5
183	-39	-4
184	-40	-4
185	-40	-5
186	-40	-4
187	-39	-4
188	-38	-4
189	-38	-5
190	-38	-6
191	-38	-5
192	-37	-5
193	-38	-5
194	-38	-6
195	-38	-7
196	-38	-6
197	-37	-6
198	-37	-5
199	-36	-5
200	-36	-6
201	-36	-5
202	-36	-6
203	-35	-6
204	-34	-6
205	-34	-7
206	-34	-8
207	-34	-7
208	-35	-7
209	-36	-7
210	-36	-6
211	-37	-6
212	-37	-5
213	-38	-5
214	-37	-5
215	-38	-5
216	-38	-4
217	-38	-3
218	-38	-4
219	-38	-5
220	-37	-5
221	-38	-5
222	-37	-5
223	-36	-5
224	-36	-6
225	-35	-6
226	-34	-6
227	-35	-6
228	-35	-7
229	-34	-7
230	-34	-8
231	-35	-8
232	-35	-7
233	-35	-6
234	-35	-5
235	-34	-5
236	-34	-6
237	-34	-5
238	-33	-5
239	-33	-6
240	-33	-7
241	-33	-8
242	-32	-8
243	-31	-8
244	-30	-8
245	-31	-8
246	-30	-8
247	-30	-7
248	-29	-7
249	-29	-6
250	-28	-6
251	-28	-7
252	-28	-8
253	-27	-8
254	-27	-7
255	-28	-7
256	-29	-7
257	-29	-6
258	-29	-7
259	-30	-7
260	-30	-6
261	-31	-6
262	-31	-5
263	-32	-5
264	-32	-4
265	-32	-5
266	-33	-5
267	-34	-5
268	-35	-5
269	-34	-5
270	-33	-5
271	-33	-4
272	-33	-3
273	-34	-3
274	-33	-3
275	-32	-3
276	-32	-4
277	-33	-4
278	-33	-5
279	-34	-5
280	-33	-5
281	-34	-5
282	-35	-5
283	-36	-5
284	-36	-4
285	-37	-4
286	-36	-4
287	-35	-4
288	-34	-4
289	-34	-5
290	-33	-5
291	-32	-5
292	-31	-5
293	-31	-6
294	-30	-6
295	-29	-6
296	-28	-6
297	-28	-5
298	-28	-4
299	-28	-3
300	-28	-4
301	-29	-4
302	-29	-3
303	-29	-4
304	-30	-4
305	-31	-4
306	-31	-5
307	-31	-6
308	-32	-6
309	-32	-5
310	-32	-4
311	-32	-5
312	-32	-4
313	-32	-5
314	-32	-6
315	-33	-6
316	-34	-6
317	-34	-5
318	-35	-5
319	-35	-4
320	-35	-5
321	-36	-5
322	-37	-5
323	-37	-6
324	-36	-6
325	-37	-6
326	-37	-5
327	-38	-5
328	-39	-5
329	-39	-6
330	-39	-5
331	-39	-4
332	-39	-3
333	-39	-4
334	-40	-4
335	-40	-5
336	-41	-5
337	-42	-5
338	-43	-5
339	-42	-5
340	-41	-5
341	-42	-5
342	-43	-5
343	-42	-5
344	-42	-4
345	-42	-3
346	-42	-4
347	-41	-4
348	-40	-4
349	-41	-4
350	-42	-4
351	-43	-4
352	-42	-4
353	-41	-4
354	-41	-3
355	-41	-4
356	-40	-4
357	-41	-4
358	-41	-3
359	-41	-2
360	-40	-2
361	-39	-2
362	-40	-2
363	-40	-1
364	-40	-2
365	-40	-1
366	-41	-1
367	-40	-1
368	-40	0
369	-39	0
370	-39	1
371	-39	0
372	-38	0
373	-37	0
374	-37	-1
375	-37	0
376	-36	0
377	-36	-1
378	-35	-1
379	-34	-1
380	-34	0
381	-35	0
382	-35	-1
383	-34	-1
384	-34	-2
385	-35	-2
386	-36	-2
387	-37	-2
388	-36	-2
389	-37	-2
390	-36	-2
391	-37	-2
392	-37	-1
393	-38	-1
394	-39	-1
395	-40	-1
396	-40	0
397	-40	1
398	-40	2
399	-39	2
400	-40	2
401	-40	3
402	-40	4
403	-39	4
404	-39	3
405	-39	4
406	-40	4
407	-41	4
408	-41	5
409	-40	5
410	-39	5
411	-39	6
412	-40	6
413	-40	7
414	-40	8
415	-39	8
416	-39	7
417	-39	6
418	-39	7
419	-39	6
420	-39	5
421	-38	5
422	-38	6
423	-38	5
424	-37	5
425	-38	5
426	-39	5
427	-38	5
428	-38	6
429	-38	7
430	-37	7
431	-38	7
432	-37	7
433	-37	8
434	-36	8
435	-36	9
436	-37	9
437	-37	10
438	-38	10
439	-39	10
440	-39	9
441	-40	9
442	-40	8
443	-40	7
444	-39	7
445	-38	7
446	-38	8
447	-37	8
448	-38	8
449	-37	8
450	-36	8
451	-36	9
452	-37	9
453	-38	9
454	-38	10
455	-39	10
456	-39	11
457	-39	12
458	-39	11
459	-40	11
460	-40	12
461	-39	12
462	-38	12
463	-38	11
464	-38	12
465	-39	12
466	-40	12
467	-41	12
468	-42	12
469	-43	12
470	-43	11
471	-44	11
472	-44	12
473	-43	12
474	-44	12
475	-45	12
476	-46	12
477	-47	12
478	-47	11
479	-48	11
480	-49	11
481	-50	11
482	-50	11
483	-50	10
484	-50	9
485	-49	9
486	-48	9
487	-48	8
488	-48	7
489	-47	7
490	-47	8
491	-47	9
492	-47	8
493	-47	7
494	-47	8
495	-47	9
496	-46	9
497	-47	9
498	-47	10
499	-46	10
500	-45	10
501	-46	10
502	-46	9
503	-45	9
504	-46	9
505	-45	9
506	-45	8
507	-45	9
508	-46	9
509	-45	9
510	-45	8
511	-45	7
512	-45	8
513	-45	9
514	-45	8
515	-46	8
516	-46	7
517	-45	7
518	-45	8
519	-45	7
520	-45	6
521	-45	7
522	-46	7
523	-46	8
524	-47	8
525	-47	7
526	-48	7
527	-48	6
528	-47	6
529	-47	5
530	-48	5
531	-48	6
532	-48	5
533	-48	4
534	-49	4
535	-50	4
536	-50	4
537	-50	3
538	-50	3
539	-49	3
540	-50	3
541	-49	3
542	-49	2
543	-48	2
544	-47	2
545	-48	2
546	-47	2
547	-47	1
548	-46	1
549	-47	1
550	-46	1
551	-46	2
552	-46	1
553	-47	1
554	-46	1
555	-45	1
556	-45	2
557	-45	3
558	-44	3
559	-43	3
560	-43	4
561	-43	5
562	-44	5
563	-44	4
564	-44	5
565	-43	5
566	-43	4
567	-42	4
568	-42	3
569	-43	3
570	-43	4
571	-44	4
572	-43	4
573	-43	5
574	-42	5
575	-41	5
576	-42	5
577	-42	4
578	-41	4
579	-40	4
580	-40	3
581	-41	3
582	-41	2
583	-41	3
584	-41	4
585	-42	4
586	-42	3
587	-43	3
588	-42	3
589	-42	2
590	-42	3
591	-42	4
592	-42	5
593	-42	6
594	-42	5
595	-42	4
596	-42	5
597	-42	4
598	-41	4
599	-42	4
600	-42	5
601	-42	4
602	-42	3
603	-42	4
604	-43	4
605	-43	5
606	-44	5
607	-44	6
608	-45	6
609	-44	6
610	-45	6
611	-45	7
612	-44	7
613	-45	7
614	-46	7
615	-46	6
616	-47	6
617	-46	6
618	-46	7
619	-46	6
620	-47	6
621	-48	6
622	-49	6
623	-49	5
624	-49	4
625	-49	3
626	-50	3
627	-50	3
628	-50	4
629	-50	3
630	-50	4
631	-50	5
632	-50	6
633	-50	6
634	-50	6
635	-50	7
636	-50	6
637	-50	7
638	-50	6
639	-50	6
640	-50	6
641	-49	6
642	-48	6
643	-48	7
644	-49	7
645	-49	8
646	-50	8
647	-49	8
648	-49	9
649	-48	9
650	-49	9
651	-48	9
652	-47	9
653	-46	9
654	-46	8
655	-45	8
656	-46	8
657	-45	8
658	-45	7
659	-45	6
660	-45	7
661	-44	7
662	-44	6
663	-44	5
664	-45	5
665	-46	5
666	-46	4
667	-45	4
668	-45	3
669	-46	3
670	-47	3
671	-48	3
672	-48	2
673	-49	2
674	-50	2
675	-49	2
676	-49	3
677	-50	3
678	-49	3
679	-49	4
680	-49	3
681	-49	4
682	-49	5
683	-49	6
684	-48	6
685	-47	6
686	-47	5
687	-48	5
688	-47	5
689	-46	5
690	-46	4
691	-46	3
692	-47	3
693	-46	3
694	-47	3
695	-47	4
696	-47	3
697	-47	2
698	-48	2
699	-49	2
700	-49	1
701	-48	1
702	-49	1
703	-49	2
