#kd=1e-4
0.000100	89372
0.000316	91890
0.001000	95243
0.003162	106686
0.010000	122167
0.031623	131218
0.100000	135106
0.316228	138588
1.000000	138175


#kd=1e-3
0.000100	52698
0.000316	54649
0.001000	58392
0.003162	69466
0.010000	89310
0.031623	107352
0.100000	117308
0.316228	122283
1.000000	120333


#kd=1e-2
0.000100	26433
0.000316	27034
0.001000	28782
0.003162	32721
0.010000	43412
0.031623	60811
0.100000	79280
0.316228	91666
1.000000	97174


#kd=1e-1
0.000100	21789
0.000316	21755
0.001000	23081
0.003162	25652
0.010000	32360
0.031623	46972
0.100000	66102
0.316228	89703
1.000000	112929


#kd=1
0.000100	21315
0.000316	21488
0.001000	22445
0.003162	24757
0.010000	31098
0.031623	44779
0.100000	66560
0.316228	95707
1.000000	145826
