0	-50	0
1	-49	0
2	-49	-1
3	-49	0
4	-49	1
5	-49	0
6	-48	0
7	-47	0
8	-48	0
9	-48	1
10	-48	2
11	-47	2
12	-47	3
13	-48	3
14	-48	4
15	-47	4
16	-46	4
17	-46	3
18	-46	4
19	-46	3
20	-46	4
21	-47	4
22	-46	4
23	-45	4
24	-45	3
25	-45	4
26	-45	5
27	-44	5
28	-44	6
29	-44	7
30	-43	7
31	-43	8
32	-43	9
33	-43	8
34	-43	7
35	-42	7
36	-41	7
37	-41	6
38	-41	7
39	-42	7
40	-43	7
41	-43	6
42	-43	7
43	-42	7
44	-42	8
45	-42	7
46	-42	8
47	-43	8
48	-43	7
49	-44	7
50	-43	7
51	-43	6
52	-43	5
53	-43	6
54	-44	6
55	-44	5
56	-45	5
57	-45	4
58	-45	3
59	-46	3
60	-46	2
61	-47	2
62	-46	2
63	-45	2
64	-45	1
65	-46	1
66	-45	1
67	-44	1
68	-45	1
69	-45	2
70	-45	3
71	-45	2
72	-45	1
73	-45	2
74	-46	2
75	-46	3
76	-45	3
77	-46	3
78	-45	3
79	-46	3
80	-46	2
81	-45	2
82	-46	2
83	-46	3
84	-46	4
85	-46	3
86	-46	2
87	-46	3
88	-45	3
89	-44	3
90	-45	3
91	-45	4
92	-45	3
93	-45	4
94	-45	3
95	-44	3
96	-44	2
97	-43	2
98	-44	2
99	-44	3
100	-44	2
101	-44	3
102	-44	4
103	-44	5
104	-45	5
105	-46	5
106	-46	4
107	-47	4
108	-46	4
109	-46	3
110	-47	3
111	-47	4
112	-48	4
113	-49	4
114	-50	4
115	-50	5
116	-50	4
117	-50	5
118	-49	5
119	-49	4
120	-49	3
121	-50	3
122	-50	4
123	-49	4
124	-49	3
125	-49	4
126	-50	4
127	-50	4
128	-50	4
129	-49	4
130	-49	5
131	-50	5
132	-50	6
133	-50	6
134	-49	6
135	-49	7
136	-49	8
137	-48	8
138	-47	8
139	-47	7
140	-46	7
141	-47	7
142	-48	7
143	-48	6
144	-47	6
145	-48	6
146	-49	6
147	-49	7
148	-49	8
149	-50	8
150	-49	8
151	-48	8
152	-48	7
153	-49	7
154	-50	7
155	-50	6
156	-50	6
157	-50	6
158	-50	5
159	-49	5
160	-49	6
161	-48	6
162	-48	5
163	-47	5
164	-47	6
165	-46	6
166	-45	6
167	-45	7
168	-45	6
169	-45	7
170	-46	7
171	-46	6
